지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2023-03-18 10:45,9.2,0,276.6,2,1009.3,1019.7,33.8,4.71,11340
108,2023-03-18 10:46,9.2,0,316.6,1.8,1009.2,1019.6,33.4,4.76,11400
108,2023-03-18 10:47,9.3,0,279.5,1.1,1009.2,1019.6,34,4.81,11460
108,2023-03-18 10:48,9.4,0,329.5,2.1,1009.2,1019.6,35.1,4.85,11520
108,2023-03-18 10:49,9.5,0,257.1,1.7,1009.2,1019.6,35.3,4.9,11580
108,2023-03-18 10:50,9.6,0,234.6,1.7,1009.2,1019.6,34.1,4.95,11640
108,2023-03-18 10:51,9.8,0,230.7,1.9,1009.2,1019.6,35.4,5,11700
108,2023-03-18 10:52,9.9,0,245.8,2.2,1009.2,1019.6,34.9,5.05,11760
108,2023-03-18 10:53,9.9,0,246.9,2.2,1009.2,1019.6,35.6,5.09,11820
108,2023-03-18 10:54,9.8,0,265.1,1.3,1009.2,1019.6,34.2,5.13,11880
108,2023-03-18 10:55,9.9,0,240.5,2.1,1009.2,1019.6,34.7,5.16,11880
108,2023-03-18 10:56,9.9,0,247.8,1.3,1009.2,1019.6,35.3,5.18,11880
108,2023-03-18 10:57,9.9,0,284.4,2.1,1009.3,1019.7,35.2,5.21,11880
108,2023-03-18 10:58,9.8,0,281.8,2.3,1009.2,1019.6,35.2,5.22,11880
108,2023-03-18 10:59,9.8,0,235.3,1.5,1009.2,1019.6,34.1,5.24,11880
108,2023-03-18 11:00,9.8,0,167.1,.8,1009.2,1019.6,33.6,5.26,11880
108,2023-03-18 11:01,9.8,0,185.7,.8,1009.2,1019.6,35.4,5.28,11880
108,2023-03-18 11:02,9.8,0,258.9,1.5,1009.2,1019.6,36.4,5.29,11880
108,2023-03-18 11:03,9.8,0,223.2,2,1009.2,1019.6,34.1,5.31,11880
108,2023-03-18 11:04,9.8,0,214.2,.9,1009.2,1019.6,34.6,5.32,11880
108,2023-03-18 11:05,9.7,0,261.7,1.2,1009.2,1019.6,35.1,5.34,11880
108,2023-03-18 11:06,9.7,0,291.9,2,1009.2,1019.6,35.1,5.35,11880
108,2023-03-18 11:07,9.6,0,289.1,2.4,1009.2,1019.6,34.5,5.37,11880
108,2023-03-18 11:08,9.5,0,290.9,2.7,1009.2,1019.6,34.4,5.39,11880
108,2023-03-18 11:09,9.5,0,305.9,2.3,1009.2,1019.6,35.6,5.4,11880
108,2023-03-18 11:10,9.5,0,306.8,1.4,1009.1,1019.5,34.6,5.42,11880
108,2023-03-18 11:11,9.4,0,286.7,3.1,1009.2,1019.6,34.3,5.44,11880
108,2023-03-18 11:12,9.4,0,277,2.7,1009.2,1019.6,35,5.45,11880
108,2023-03-18 11:13,9.4,0,287.2,2.9,1009.2,1019.6,34.9,5.47,11880
108,2023-03-18 11:14,9.3,0,287.4,3.3,1009.2,1019.6,34.5,5.49,11880
108,2023-03-18 11:15,9.3,0,290.7,3.1,1009.1,1019.5,34,5.51,11880
108,2023-03-18 11:16,9.3,0,301.5,3,1009.1,1019.5,34.7,5.53,11880
108,2023-03-18 11:17,9.3,0,297.1,2.5,1009.1,1019.5,34.5,5.55,11880
108,2023-03-18 11:18,9.3,0,292.9,3.6,1009.1,1019.5,34.8,5.58,11880
108,2023-03-18 11:19,9.3,0,292.2,2.9,1009.1,1019.5,34.3,5.6,11880
108,2023-03-18 11:20,9.3,0,291.1,2.7,1009.1,1019.5,32.9,5.63,11880
108,2023-03-18 11:21,9.4,0,288,2.9,1009.1,1019.5,32.8,5.65,11880
108,2023-03-18 11:22,9.4,0,277.2,2.4,1009.1,1019.5,32.5,5.69,11940
108,2023-03-18 11:23,9.5,0,267.9,2.2,1009.1,1019.5,33.1,5.73,12060
108,2023-03-18 11:24,9.6,0,299.2,2.6,1009.1,1019.5,33.6,5.77,12060
108,2023-03-18 11:25,9.7,0,255.2,2.6,1009.1,1019.5,33.7,5.82,12120
108,2023-03-18 11:26,9.8,0,237.7,2.3,1009,1019.4,33.9,5.87,12240
108,2023-03-18 11:27,9.9,0,260.7,1.7,1009,1019.4,33.9,5.91,12240
108,2023-03-18 11:28,9.9,0,275,2.1,1009,1019.4,31.5,5.95,12300
108,2023-03-18 11:29,9.9,0,301,2.6,1009,1019.4,33.2,5.99,12420
108,2023-03-18 11:30,9.9,0,317.1,2.2,1009,1019.4,31.4,6.03,12420
108,2023-03-18 11:31,10,0,314,1.6,1009,1019.4,32.8,6.07,12480
108,2023-03-18 11:32,10.1,0,302.6,1,1009,1019.4,32.9,6.11,12600
108,2023-03-18 11:33,10.2,0,267.1,1.9,1009,1019.4,33,6.14,12600
108,2023-03-18 11:34,10.2,0,303.3,1.6,1009,1019.4,34,6.17,12660
108,2023-03-18 11:35,10.3,0,239.1,1.5,1009,1019.4,32.8,6.19,12660
108,2023-03-18 11:36,10.3,0,254.5,1.4,1009,1019.4,33.8,6.21,12660
108,2023-03-18 11:37,10.2,0,282.5,2.1,1009,1019.4,33.3,6.23,12660
108,2023-03-18 11:38,10.2,0,303.1,2,1009,1019.4,33.2,6.25,12660
108,2023-03-18 11:39,10.2,0,267.8,1.7,1009,1019.4,34,6.26,12660
108,2023-03-18 11:40,10.2,0,281.7,2.5,1009,1019.4,33,6.28,12660
108,2023-03-18 11:41,10.2,0,301.2,2.9,1009,1019.4,32.9,6.3,12660
108,2023-03-18 11:42,10.1,0,321.8,2.1,1009,1019.4,32,6.31,12660
108,2023-03-18 11:43,10.2,0,306.8,1.9,1009,1019.4,33.1,6.33,12660
108,2023-03-18 11:44,10.2,0,268.4,2.3,1008.9,1019.3,32.3,6.34,12660
108,2023-03-18 11:45,10.2,0,211.3,1.1,1008.9,1019.3,32.8,6.36,12660
108,2023-03-18 11:46,10.2,0,210.7,1.4,1008.9,1019.3,34,6.38,12660
108,2023-03-18 11:47,10.2,0,263,2.3,1008.8,1019.2,33.2,6.4,12660
108,2023-03-18 11:48,10.2,0,304.5,2.5,1008.8,1019.2,32.7,6.41,12660
108,2023-03-18 11:49,10.1,0,287.7,1.9,1008.8,1019.2,32.9,6.44,12660
108,2023-03-18 11:50,10.1,0,292,2.5,1008.8,1019.2,32.2,6.46,12660
108,2023-03-18 11:51,10.1,0,296.3,2.8,1008.7,1019.1,31.1,6.5,12720
108,2023-03-18 11:52,10.1,0,305.5,1.6,1008.7,1019.1,31.6,6.54,12780
108,2023-03-18 11:53,10.3,0,285.3,1,1008.7,1019.1,33,6.58,12840
108,2023-03-18 11:54,10.3,0,284.9,1.6,1008.7,1019.1,32.4,6.63,12900
108,2023-03-18 11:55,10.3,0,291.1,1.8,1008.7,1019.1,31.3,6.67,12960
108,2023-03-18 11:56,10.4,0,278.9,2.5,1008.6,1019,30.9,6.71,13020
108,2023-03-18 11:57,10.5,0,290.2,2.5,1008.6,1019,32,6.76,13080
108,2023-03-18 11:58,10.6,0,306,2,1008.6,1019,32.5,6.81,13140
108,2023-03-18 11:59,10.6,0,293,2.7,1008.6,1019,32.6,6.86,13200
108,2023-03-18 12:00,10.6,0,296.5,3,1008.6,1019,31.3,6.91,13260
108,2023-03-18 12:01,10.7,0,303.4,2.9,1008.6,1019,31.9,6.96,13320
108,2023-03-18 12:02,10.6,0,295.9,2.1,1008.6,1019,30.4,7.01,13380
108,2023-03-18 12:03,10.6,0,295,2.5,1008.5,1018.9,31.1,7.06,13440
108,2023-03-18 12:04,10.6,0,296.9,2.5,1008.5,1018.9,30.4,7.11,13500
108,2023-03-18 12:05,10.6,0,288.6,2.7,1008.5,1018.9,29.4,7.16,13560
108,2023-03-18 12:06,10.6,0,277,2.5,1008.5,1018.9,29.8,7.2,13620
108,2023-03-18 12:07,10.8,0,305.8,1.7,1008.5,1018.9,31.2,7.25,13680
108,2023-03-18 12:08,10.9,0,279.6,1.2,1008.5,1018.9,31.4,7.3,13740
108,2023-03-18 12:09,10.9,0,276,2.1,1008.6,1019,29.9,7.35,13800
108,2023-03-18 12:10,11,0,307.6,2.4,1008.6,1019,30.6,7.4,13860
108,2023-03-18 12:11,11.1,0,270.5,2.3,1008.5,1018.9,31,7.45,13920
108,2023-03-18 12:12,11.1,0,233.6,1.1,1008.5,1018.9,31.2,7.49,13980
108,2023-03-18 12:13,11.3,0,233.6,2.2,1008.5,1018.9,31.5,7.53,14040
108,2023-03-18 12:14,11.3,0,232.1,2.2,1008.5,1018.9,31.3,7.57,14100
108,2023-03-18 12:15,11.3,0,266.9,3.1,1008.5,1018.9,31.2,7.62,14160
108,2023-03-18 12:16,11.2,0,282.3,3.4,1008.4,1018.8,29.2,7.67,14220
108,2023-03-18 12:17,11.2,0,283,2.7,1008.4,1018.8,30.8,7.72,14280
108,2023-03-18 12:18,11.2,0,269.5,2,1008.4,1018.8,29.6,7.76,14340
108,2023-03-18 12:19,11.2,0,281,2.3,1008.4,1018.8,30.5,7.81,14400
108,2023-03-18 12:20,11.3,0,298.3,2.7,1008.4,1018.8,29.6,7.86,14460
108,2023-03-18 12:21,11.2,0,285.1,3.3,1008.4,1018.8,29.5,7.91,14520
108,2023-03-18 12:22,11.2,0,293.2,3.3,1008.4,1018.8,29.1,7.97,14580
108,2023-03-18 12:23,11.3,0,309.9,2.6,1008.4,1018.8,29.2,8.02,14640
108,2023-03-18 12:24,11.4,0,311,3.6,1008.4,1018.7,30.5,8.07,14700
108,2023-03-18 12:25,11.4,0,296.2,2.6,1008.4,1018.7,31.2,8.12,14760
108,2023-03-18 12:26,11.5,0,293.5,3,1008.4,1018.7,29.5,8.17,14820
108,2023-03-18 12:27,11.6,0,287.9,2.5,1008.4,1018.7,30.3,8.22,14880
108,2023-03-18 12:28,11.6,0,304.1,2.1,1008.4,1018.7,29.9,8.28,14940
108,2023-03-18 12:29,11.7,0,286.8,2.5,1008.3,1018.6,30,8.33,15000
108,2023-03-18 12:30,11.8,0,277.4,3.7,1008.3,1018.6,31.4,8.38,15060
108,2023-03-18 12:31,11.8,0,262.8,3.7,1008.3,1018.6,30.6,8.43,15120
108,2023-03-18 12:32,11.8,0,235.7,3.4,1008.3,1018.6,29.2,8.48,15180
108,2023-03-18 12:33,11.9,0,248.5,4.2,1008.2,1018.5,29.5,8.52,15240
108,2023-03-18 12:34,11.9,0,253.5,2.6,1008.2,1018.5,30.4,8.56,15300
108,2023-03-18 12:35,11.8,0,278.9,2.3,1008.2,1018.5,30.6,8.59,15360
108,2023-03-18 12:36,11.8,0,301.1,4.3,1008.2,1018.5,30.5,8.62,15420
108,2023-03-18 12:37,11.7,0,272.3,3.7,1008.1,1018.4,29.4,8.65,15480
108,2023-03-18 12:38,11.8,0,244.3,4.2,1008.1,1018.4,30.3,8.68,15540
108,2023-03-18 12:39,11.8,0,263.2,3.5,1008.1,1018.4,30.2,8.71,15600
108,2023-03-18 12:40,11.8,0,232.9,2.8,1008.1,1018.4,30.2,8.75,15660
108,2023-03-18 12:41,11.9,0,253.5,2.3,1008.2,1018.5,29.5,8.79,15720
108,2023-03-18 12:42,11.9,0,252.8,3.5,1008.2,1018.5,30.9,8.83,15780
108,2023-03-18 12:43,11.9,0,293.1,2.5,1008.1,1018.4,30.8,8.87,15840
108,2023-03-18 12:44,11.8,0,301.4,3.1,1008.1,1018.4,30.1,8.92,15900
108,2023-03-18 12:45,11.7,0,322.1,4.1,1008.1,1018.4,29.5,8.96,15960
108,2023-03-18 12:46,11.7,0,319.5,3.7,1008.1,1018.4,29.7,9,16020
108,2023-03-18 12:47,11.8,0,252.2,2.9,1008.1,1018.4,28.1,9.04,16080
108,2023-03-18 12:48,11.7,0,284.9,3,1008.1,1018.4,29.1,9.08,16140
108,2023-03-18 12:49,11.8,0,319.8,2.6,1008.1,1018.4,29.9,9.11,16200
108,2023-03-18 12:50,11.9,0,286.5,2.2,1008,1018.3,29.4,9.15,16260
108,2023-03-18 12:51,11.9,0,245.9,2.9,1008,1018.3,30.6,9.18,16320
108,2023-03-18 12:52,11.9,0,263.8,3.1,1008,1018.3,28.7,9.22,16380
108,2023-03-18 12:53,12,0,257.6,4.3,1008,1018.3,29.4,9.26,16440
108,2023-03-18 12:54,12.1,0,247.8,3.4,1008,1018.3,30.6,9.32,16500
108,2023-03-18 12:55,12.1,0,261.5,4.7,1007.9,1018.2,28.3,9.37,16560
108,2023-03-18 12:56,12.1,0,259,4.1,1007.9,1018.2,29.2,9.42,16620
108,2023-03-18 12:57,12.1,0,250.7,3.7,1007.9,1018.2,29.3,9.47,16680
108,2023-03-18 12:58,12.1,0,291.2,4,1007.9,1018.2,28,9.52,16740
108,2023-03-18 12:59,12.1,0,301,2.9,1007.9,1018.2,28.8,9.57,16800
108,2023-03-18 13:00,12.1,0,322.6,1.8,1007.9,1018.2,28.4,9.62,16860
108,2023-03-18 13:01,12.2,0,287.3,2.3,1007.9,1018.2,29.4,9.67,16920
108,2023-03-18 13:02,12.2,0,279.4,3.5,1007.9,1018.2,29.7,9.71,16980
108,2023-03-18 13:03,12.2,0,272.3,3.5,1007.9,1018.2,28,9.76,17040
108,2023-03-18 13:04,12.1,0,292.9,3.6,1007.9,1018.2,28.7,9.81,17100
108,2023-03-18 13:05,12,0,292.6,3.7,1007.8,1018.1,29,9.86,17160
108,2023-03-18 13:06,12.1,0,286.7,4.4,1007.8,1018.1,29,9.91,17220
108,2023-03-18 13:07,12.1,0,281.5,3.1,1007.8,1018.1,29.5,9.96,17280
108,2023-03-18 13:08,12,0,305.4,3.3,1007.8,1018.1,29.4,10.01,17340
108,2023-03-18 13:09,12.1,0,270.2,4.1,1007.8,1018.1,29.3,10.06,17400
108,2023-03-18 13:10,12,0,282.1,4.1,1007.8,1018.1,28.1,10.11,17460
108,2023-03-18 13:11,12.2,0,305.4,4.2,1007.8,1018.1,29.4,10.16,17520
108,2023-03-18 13:12,12.2,0,273.5,3.5,1007.8,1018.1,29.6,10.21,17580
108,2023-03-18 13:13,12.2,0,261.8,2.9,1007.8,1018.1,29.5,10.26,17640
108,2023-03-18 13:14,12.3,0,258.9,3.1,1007.8,1018.1,27.9,10.31,17700
108,2023-03-18 13:15,12.3,0,271.3,3,1007.8,1018.1,27.2,10.36,17760
108,2023-03-18 13:16,12.3,0,277.4,2.7,1007.8,1018.1,29.2,10.41,17820
108,2023-03-18 13:17,12.4,0,295.6,2.2,1007.8,1018.1,27.9,10.46,17880
108,2023-03-18 13:18,12.4,0,291.4,3.6,1007.8,1018.1,29,10.51,17940
108,2023-03-18 13:19,12.4,0,289,3.4,1007.7,1018,27.5,10.56,18000
108,2023-03-18 13:20,12.4,0,299.9,3.2,1007.7,1018,27.7,10.61,18060
108,2023-03-18 13:21,12.4,0,277.9,1.5,1007.7,1018,28.2,10.66,18120
108,2023-03-18 13:22,12.5,0,292,2.2,1007.6,1017.9,27.4,10.71,18180
108,2023-03-18 13:23,12.6,0,298.7,2.5,1007.6,1017.9,28.3,10.76,18240
108,2023-03-18 13:24,12.5,0,276.9,2,1007.6,1017.9,27.2,10.81,18300
108,2023-03-18 13:25,12.6,0,289.4,3,1007.6,1017.9,27.2,10.85,18360
108,2023-03-18 13:26,12.8,0,286.9,3.3,1007.6,1017.9,27.7,10.9,18420
108,2023-03-18 13:27,12.6,0,254.1,3.2,1007.6,1017.9,27.8,10.95,18480
108,2023-03-18 13:28,12.7,0,294.4,4.5,1007.5,1017.8,26.9,11,18540
108,2023-03-18 13:29,12.8,0,315.4,3.7,1007.5,1017.8,27.2,11.05,18600
108,2023-03-18 13:30,12.9,0,293,2.9,1007.5,1017.8,28.1,11.1,18660
108,2023-03-18 13:31,12.9,0,258,3.1,1007.5,1017.8,28.1,11.15,18720
108,2023-03-18 13:32,12.8,0,280.5,3.5,1007.5,1017.8,26.7,11.2,18780
108,2023-03-18 13:33,12.8,0,251.2,4.4,1007.5,1017.8,26.6,11.25,18840
108,2023-03-18 13:34,12.8,0,286.1,3.2,1007.5,1017.8,27.7,11.3,18900
108,2023-03-18 13:35,12.7,0,284.2,5.8,1007.5,1017.8,26.1,11.35,18960
108,2023-03-18 13:36,12.8,0,290.7,5,1007.5,1017.8,27,11.4,19020
108,2023-03-18 13:37,12.8,0,279.9,3.8,1007.4,1017.7,27.2,11.45,19080
108,2023-03-18 13:38,12.8,0,293.9,3.6,1007.4,1017.7,25.8,11.5,19140
108,2023-03-18 13:39,12.8,0,320.4,4.9,1007.4,1017.7,25.1,11.55,19200
108,2023-03-18 13:40,12.8,0,308.8,3.6,1007.4,1017.7,25.8,11.59,19260
108,2023-03-18 13:41,12.7,0,321.3,4.1,1007.4,1017.7,24.5,11.64,19320
108,2023-03-18 13:42,12.6,0,306,4.3,1007.4,1017.7,25.5,11.69,19380
108,2023-03-18 13:43,12.6,0,297.9,4.4,1007.4,1017.7,26.4,11.74,19440
108,2023-03-18 13:44,12.6,0,294.7,4.9,1007.4,1017.7,25.9,11.79,19500
108,2023-03-18 13:45,12.7,0,320.7,6.5,1007.4,1017.7,24.9,11.84,19560
108,2023-03-18 13:46,12.7,0,323.5,5.5,1007.4,1017.7,25.3,11.89,19620
108,2023-03-18 13:47,12.7,0,321.5,4.2,1007.4,1017.7,25.1,11.94,19680
108,2023-03-18 13:48,12.6,0,289.1,4.3,1007.4,1017.7,24.1,11.98,19740
108,2023-03-18 13:49,12.6,0,297.7,5.8,1007.4,1017.7,24.5,12.03,19800
108,2023-03-18 13:50,12.5,0,288,4.9,1007.4,1017.7,24.9,12.08,19860
108,2023-03-18 13:51,12.5,0,287.8,4.9,1007.4,1017.7,25.3,12.13,19920
108,2023-03-18 13:52,12.6,0,301,3.2,1007.4,1017.7,26.2,12.18,19980
108,2023-03-18 13:53,12.5,0,282.8,4.4,1007.3,1017.6,23.7,12.22,20040
108,2023-03-18 13:54,12.6,0,295.8,5,1007.3,1017.6,24.2,12.27,20100
108,2023-03-18 13:55,12.7,0,279.5,2.9,1007.3,1017.6,25.7,12.32,20160
108,2023-03-18 13:56,12.8,0,275.5,2.8,1007.3,1017.6,24.1,12.37,20220
108,2023-03-18 13:57,12.8,0,269.9,3.5,1007.3,1017.6,25.6,12.42,20280
108,2023-03-18 13:58,12.8,0,271.8,3.8,1007.3,1017.6,25.3,12.46,20340
108,2023-03-18 13:59,12.8,0,295.9,4.2,1007.3,1017.6,24.6,12.51,20400
108,2023-03-18 14:00,12.8,0,275,3.8,1007.3,1017.6,24.2,12.56,20460
108,2023-03-18 14:01,12.8,0,292.4,3.7,1007.3,1017.6,25.3,12.61,20520
108,2023-03-18 14:02,12.8,0,293.4,2.8,1007.3,1017.6,24.9,12.65,20580
108,2023-03-18 14:03,12.9,0,298.1,2.5,1007.3,1017.6,24.2,12.7,20640
108,2023-03-18 14:04,12.9,0,276.8,3.2,1007.3,1017.6,24.2,12.75,20700
108,2023-03-18 14:05,12.8,0,288,3.8,1007.2,1017.5,23.5,12.79,20760
108,2023-03-18 14:06,12.9,0,306.5,4.5,1007.2,1017.5,24.4,12.84,20820
108,2023-03-18 14:07,12.9,0,299.7,3,1007.2,1017.5,25.3,12.89,20880
108,2023-03-18 14:08,12.9,0,308.8,4.7,1007.2,1017.5,24.8,12.94,20940
108,2023-03-18 14:09,13,0,320.9,6,1007.2,1017.5,24,12.98,21000
108,2023-03-18 14:10,13,0,323.3,4,1007.2,1017.5,24.4,13.03,21060
108,2023-03-18 14:11,13.1,0,330.6,3.3,1007.2,1017.5,25,13.08,21120
108,2023-03-18 14:12,13.1,0,320,4,1007.2,1017.5,24.8,13.12,21180
108,2023-03-18 14:13,13,0,325.4,5.3,1007.2,1017.5,24.4,13.17,21240
108,2023-03-18 14:14,13.1,0,317.5,3.9,1007.2,1017.5,24.8,13.21,21300
108,2023-03-18 14:15,13.1,0,317.9,4.6,1007.1,1017.4,24,13.26,21360
108,2023-03-18 14:16,13.2,0,303.5,3,1007.1,1017.3,24.9,13.31,21420
108,2023-03-18 14:17,13.3,0,306.6,3.7,1007.1,1017.3,24.5,13.35,21480
108,2023-03-18 14:18,13.4,0,309.6,4.7,1007.1,1017.3,23.8,13.4,21540
108,2023-03-18 14:19,13.5,0,315.2,5.3,1007.1,1017.3,25.5,13.44,21600
108,2023-03-18 14:20,13.5,0,289.2,2.5,1007.1,1017.3,25.3,13.49,21660
108,2023-03-18 14:21,13.4,0,314,5.2,1007.1,1017.3,23.4,13.53,21720
108,2023-03-18 14:22,13.4,0,332.7,5.2,1007.1,1017.3,24.5,13.58,21780
108,2023-03-18 14:23,13.3,0,311.1,4.4,1007,1017.2,23.9,13.62,21840
108,2023-03-18 14:24,13.2,0,307.9,4.4,1007,1017.2,22.3,13.67,21900
108,2023-03-18 14:25,13.3,0,297,3.2,1007.1,1017.3,24.2,13.71,21960
108,2023-03-18 14:26,13.2,0,303.9,3.3,1007,1017.2,23.2,13.76,22020
108,2023-03-18 14:27,13.2,0,296,5,1007,1017.2,23.4,13.8,22080
108,2023-03-18 14:28,13.1,0,311.5,3,1007,1017.2,23.8,13.84,22140
108,2023-03-18 14:29,13.1,0,289.8,3.2,1007,1017.2,22.5,13.89,22200
108,2023-03-18 14:30,13.2,0,297.9,2.6,1007,1017.2,22.9,13.93,22260
108,2023-03-18 14:31,13.2,0,291.5,3.1,1007,1017.2,22.4,13.97,22320
108,2023-03-18 14:32,13.2,0,307,2.2,1007,1017.2,24.4,14.02,22380
108,2023-03-18 14:33,13.2,0,289.8,2.5,1007,1017.2,24.3,14.06,22440
108,2023-03-18 14:34,13.2,0,318.2,4.5,1007,1017.2,23.9,14.1,22500
108,2023-03-18 14:35,13.1,0,312.4,4.2,1006.9,1017.1,22.6,14.15,22560
108,2023-03-18 14:36,13.1,0,295.6,4.6,1006.9,1017.1,24.8,14.19,22620
108,2023-03-18 14:37,13.1,0,308.8,3.5,1006.9,1017.1,24.1,14.23,22680
108,2023-03-18 14:38,13,0,287.3,2.6,1006.9,1017.2,23.5,14.28,22740
108,2023-03-18 14:39,13,0,299.5,5.8,1006.9,1017.2,25.4,14.32,22800
108,2023-03-18 14:40,12.9,0,296.2,5.3,1006.9,1017.2,24.7,14.36,22860
108,2023-03-18 14:41,13,0,287.4,5.6,1006.9,1017.2,25,14.4,22920
108,2023-03-18 14:42,13,0,280.5,3.8,1006.9,1017.2,25.7,14.45,22980
108,2023-03-18 14:43,13,0,289.9,3.3,1006.9,1017.2,24.3,14.49,23040
108,2023-03-18 14:44,13.1,0,348.5,4.6,1006.9,1017.1,23.7,14.53,23100
108,2023-03-18 14:45,13.2,0,286.2,3.6,1006.8,1017,23.7,14.57,23160
108,2023-03-18 14:46,13.3,0,291.7,3.7,1006.8,1017,25.4,14.61,23220
108,2023-03-18 14:47,13.3,0,290.9,1.9,1006.8,1017,24.6,14.65,23280
108,2023-03-18 14:48,13.2,0,299.6,2.5,1006.8,1017,25.7,14.69,23340
108,2023-03-18 14:49,13.1,0,293.7,4.6,1006.7,1016.9,23.1,14.74,23400
108,2023-03-18 14:50,13.1,0,290.5,4.2,1006.7,1016.9,23.8,14.78,23460
108,2023-03-18 14:51,13.1,0,304.8,2.5,1006.7,1016.9,24.1,14.82,23520
108,2023-03-18 14:52,13.2,0,296.4,3.6,1006.7,1016.9,24,14.86,23580
108,2023-03-18 14:53,13.3,0,278.4,3.7,1006.7,1016.9,23.8,14.9,23640
108,2023-03-18 14:54,13.5,0,260.4,4.7,1006.8,1017,24.3,14.94,23700
108,2023-03-18 14:55,13.6,0,259.7,4.9,1006.7,1016.9,23.6,14.98,23760
108,2023-03-18 14:56,13.6,0,279.9,4,1006.8,1017,24.7,15.02,23820
108,2023-03-18 14:57,13.6,0,293.9,3.1,1006.8,1017,22.7,15.06,23880
108,2023-03-18 14:58,13.5,0,292.2,3.9,1006.8,1017,24,15.1,23940
108,2023-03-18 14:59,13.5,0,282.5,3.7,1006.7,1016.9,22.2,15.14,24000
108,2023-03-18 15:00,13.5,0,280.7,4.9,1006.8,1017,22.9,15.18,24060
108,2023-03-18 15:01,13.5,0,262.5,3.4,1006.8,1017,23,15.22,24120
108,2023-03-18 15:02,13.4,0,284.6,3.7,1006.8,1017,21.9,15.25,24180
108,2023-03-18 15:03,13.3,0,274,4.4,1006.7,1016.9,22.5,15.29,24240
108,2023-03-18 15:04,13.3,0,276.1,5.3,1006.8,1017,23.6,15.33,24300
108,2023-03-18 15:05,13.4,0,266.7,6.8,1006.7,1016.9,23.3,15.37,24360
108,2023-03-18 15:06,13.5,0,259.6,5.9,1006.7,1016.9,22.3,15.41,24420
108,2023-03-18 15:07,13.5,0,257.8,5,1006.7,1016.9,22,15.45,24480
108,2023-03-18 15:08,13.6,0,226.4,3.6,1006.7,1016.9,23.4,15.49,24540
108,2023-03-18 15:09,13.6,0,249.2,4.3,1006.7,1016.9,21.7,15.53,24600
108,2023-03-18 15:10,13.6,0,234.9,3.5,1006.7,1016.9,22.5,15.56,24660
108,2023-03-18 15:11,13.7,0,221.2,2.6,1006.7,1016.9,23.8,15.6,24720
108,2023-03-18 15:12,13.7,0,254.6,3,1006.7,1016.9,22.3,15.64,24780
108,2023-03-18 15:13,13.7,0,249.4,5,1006.7,1016.9,22.6,15.67,24840
108,2023-03-18 15:14,13.7,0,243.6,3,1006.7,1016.9,22.8,15.71,24900
108,2023-03-18 15:15,13.8,0,255,2.5,1006.7,1016.9,23.6,15.74,24960
108,2023-03-18 15:16,13.8,0,243.9,2.2,1006.7,1016.9,23.6,15.78,25020
108,2023-03-18 15:17,13.8,0,281.5,3.2,1006.7,1016.9,23.4,15.81,25080
108,2023-03-18 15:18,13.8,0,242.6,3.5,1006.7,1016.9,26,15.85,25140
108,2023-03-18 15:19,13.7,0,260.8,4.5,1006.6,1016.8,25.3,15.88,25200
108,2023-03-18 15:20,13.7,0,227.3,6.7,1006.6,1016.8,25.9,15.92,25260
108,2023-03-18 15:21,13.7,0,217.2,3.9,1006.6,1016.8,24.7,15.95,25320
108,2023-03-18 15:22,13.7,0,269.8,4.6,1006.6,1016.8,25,15.99,25380
108,2023-03-18 15:23,13.8,0,239.1,4.2,1006.6,1016.8,24.5,16.02,25440
108,2023-03-18 15:24,13.9,0,243.6,3.2,1006.6,1016.8,25.8,16.06,25500
108,2023-03-18 15:25,13.9,0,254.4,2.9,1006.6,1016.8,25.4,16.09,25560
108,2023-03-18 15:26,13.8,0,257.1,4.2,1006.6,1016.8,24.1,16.13,25620
108,2023-03-18 15:27,13.8,0,245.9,4,1006.6,1016.8,25.1,16.16,25680
108,2023-03-18 15:28,13.8,0,249.2,3.4,1006.6,1016.8,26.1,16.19,25740
108,2023-03-18 15:29,13.8,0,245.9,3.8,1006.6,1016.8,24.8,16.23,25800
108,2023-03-18 15:30,13.8,0,242.8,4.1,1006.6,1016.8,24.6,16.26,25860
108,2023-03-18 15:31,13.9,0,257.8,3,1006.6,1016.8,26.7,16.29,25920
108,2023-03-18 15:32,14,0,284.3,4.6,1006.6,1016.8,27.6,16.33,25980
108,2023-03-18 15:33,13.9,0,255.6,6.1,1006.6,1016.8,26.5,16.36,26040
108,2023-03-18 15:34,13.9,0,234.7,4.6,1006.6,1016.8,27.6,16.39,26100
108,2023-03-18 15:35,13.7,0,280.1,5.4,1006.6,1016.8,27.5,16.42,26160
108,2023-03-18 15:36,13.6,0,303.2,5.8,1006.6,1016.8,27.6,16.46,26220
108,2023-03-18 15:37,13.5,0,302.6,6.2,1006.7,1016.9,26.8,16.49,26280
108,2023-03-18 15:38,13.6,0,289.7,4.7,1006.7,1016.9,28.2,16.52,26340
108,2023-03-18 15:39,13.6,0,264.2,3.5,1006.7,1016.9,28,16.55,26400
108,2023-03-18 15:40,13.6,0,297.2,3.4,1006.6,1016.8,28.8,16.58,26460
108,2023-03-18 15:41,13.6,0,285.9,2.9,1006.7,1016.9,28.1,16.61,26520
